Id,Label,user_created_at,profile_image,followers_count,friends_count
221011668,MadBarbi,Mon Nov 29 14:00:33 +0000 2010,https://pbs.twimg.com/profile_images/667318264658198528/ZeGQtuUJ_normal.png,2828.0,4987.0
2211112023,tpdeod32,Fri Dec 06 21:43:09 +0000 2013,https://pbs.twimg.com/profile_images/544582846698881026/BhtokzA3_normal.jpeg,3746.0,4999.0
221121595,JAYBOY6930,Mon Nov 29 20:10:43 +0000 2010,https://pbs.twimg.com/profile_images/552909096144220160/7Cmy-GxU_normal.jpeg,1404.0,2360.0
2213512260,cherylduitsman,Mon Nov 25 04:20:47 +0000 2013,https://abs.twimg.com/sticky/default_profile_images/default_profile_1_normal.png,204.0,183.0
221475570,WendyPrince2,Tue Nov 30 19:33:12 +0000 2010,https://pbs.twimg.com/profile_images/2657961774/9be008abb22ddad5b0f06724452b3b6d_normal.png,4841.0,5003.0
2218437631,ConcernedHigh,Wed Nov 27 21:04:45 +0000 2013,https://pbs.twimg.com/profile_images/749954031376855040/TXDoI-wu_normal.jpg,4002.0,3925.0
221963057,beckypike34,Thu Dec 02 02:45:23 +0000 2010,https://pbs.twimg.com/profile_images/771892413862256641/73xzYnV2_normal.jpg,1138.0,967.0
2223706189,eddiecarl4468,Sat Nov 30 20:40:21 +0000 2013,https://pbs.twimg.com/profile_images/666370937277710336/88jkvsCc_normal.jpg,13235.0,10625.0
222547785,wrighta18,Fri Dec 03 18:55:16 +0000 2010,https://pbs.twimg.com/profile_images/785175890875392000/VfPfcYBo_normal.jpg,651.0,229.0
2226814305,june_fours,Sun Dec 15 09:20:33 +0000 2013,https://pbs.twimg.com/profile_images/771152546916433921/vOPXg8Nz_normal.jpg,829.0,1136.0
22280891,Alecmecox,Sat Feb 28 18:23:33 +0000 2009,https://pbs.twimg.com/profile_images/752490100064284673/vdD_pBz0_normal.jpg,1366.0,1624.0
2232152180,RoseannMartora1,Thu Dec 05 23:27:55 +0000 2013,https://pbs.twimg.com/profile_images/793599441290850304/BLtFRLiM_normal.jpg,504.0,912.0
2233811049,josephiykech,Thu Dec 19 21:51:31 +0000 2013,https://abs.twimg.com/sticky/default_profile_images/default_profile_1_normal.png,215.0,171.0
2236630092,pianogirl5059,Sun Dec 08 21:55:37 +0000 2013,https://pbs.twimg.com/profile_images/592024381393674240/MxENevTA_normal.jpg,125.0,128.0
2237957448,jukubi513,Mon Dec 09 17:20:41 +0000 2013,https://abs.twimg.com/sticky/default_profile_images/default_profile_6_normal.png,69.0,55.0
2238259269,Chydotech,Sun Dec 22 15:20:08 +0000 2013,https://pbs.twimg.com/profile_images/768353832531218433/VOgIIGCY_normal.jpg,1614.0,841.0
223896073,LauraWilsonGal,Tue Dec 07 16:35:31 +0000 2010,https://pbs.twimg.com/profile_images/554664726332858369/znr9qH9I_normal.jpeg,2627.0,2430.0
2239548626,izzipatriot,Tue Dec 10 17:52:33 +0000 2013,https://pbs.twimg.com/profile_images/773657939659804672/bGYvgF0W_normal.jpg,7538.0,7118.0
2240033851,JoannaWoman991,Wed Dec 11 01:51:17 +0000 2013,https://pbs.twimg.com/profile_images/790755830450630660/cg5olS0A_normal.jpg,6420.0,5709.0
224099937,QuitFreeLoading,Wed Dec 08 04:09:31 +0000 2010,https://pbs.twimg.com/profile_images/788051949509894144/bN7qt3ap_normal.jpg,674.0,467.0
224286721,tabruns,Wed Dec 08 16:33:45 +0000 2010,https://pbs.twimg.com/profile_images/647483849216294913/0mnbQWfb_normal.jpg,132.0,47.0
2245411745,Bill_Tyler,Thu Dec 26 21:11:38 +0000 2013,https://pbs.twimg.com/profile_images/416953584350404608/GZxjKnPb_normal.jpeg,230.0,96.0
2246427643,Mbenz91Robinson,Sun Dec 15 01:32:14 +0000 2013,https://pbs.twimg.com/profile_images/517283304207581184/muhuwQon_normal.jpeg,1672.0,2812.0
224760049,Jaxsaxman,Thu Dec 09 20:11:06 +0000 2010,https://pbs.twimg.com/profile_images/751189243406327809/NSC14wjz_normal.jpg,22564.0,19268.0
2252475822,Peggy7172,Wed Dec 18 20:01:14 +0000 2013,https://pbs.twimg.com/profile_images/785337428512952320/8acgTm4W_normal.jpg,4583.0,4997.0
2254586790,PetriJonathan,Fri Dec 20 06:35:19 +0000 2013,https://pbs.twimg.com/profile_images/796224721733894145/AmdJtHir_normal.jpg,3540.0,479.0
2255983068,NoMoreElites,Sat Dec 21 04:33:13 +0000 2013,https://pbs.twimg.com/profile_images/765012572814925824/e9btu8zS_normal.jpg,662.0,661.0
225733872,advocatingasd,Sun Dec 12 09:30:51 +0000 2010,https://pbs.twimg.com/profile_images/794145148628299776/FX1e5CaL_normal.jpg,2854.0,2792.0
226070187,ElVatoTeporocho,Mon Dec 13 06:51:57 +0000 2010,https://pbs.twimg.com/profile_images/785227490507784192/1X0vZuCn_normal.jpg,2951.0,1316.0
226228068,skypokers,Mon Dec 13 17:06:21 +0000 2010,https://pbs.twimg.com/profile_images/746202872996519936/34q5LTSK_normal.jpg,3655.0,5002.0
2262574488,Gabyendingstory,Thu Dec 26 09:04:05 +0000 2013,https://pbs.twimg.com/profile_images/624712565592064000/nlqOHd0N_normal.jpg,481.0,286.0
2265133784,DonaldPrezTrump,Sat Dec 28 00:55:10 +0000 2013,https://pbs.twimg.com/profile_images/788584736906108928/1Vzg3GJw_normal.jpg,9059.0,9740.0
2268344145,jessbriis,Wed Jan 08 07:20:31 +0000 2014,https://pbs.twimg.com/profile_images/707609508483174406/vqVQXwZw_normal.jpg,16508.0,932.0
2270554398,Rock8541,Tue Dec 31 16:18:23 +0000 2013,https://abs.twimg.com/sticky/default_profile_images/default_profile_0_normal.png,47.0,64.0
2270832549,DetlefAlsbach,Thu Jan 09 13:35:14 +0000 2014,https://pbs.twimg.com/profile_images/441925906630582272/eS2eS2OQ_normal.jpeg,887.0,435.0
2271850670,van212mey_vr,Wed Jan 01 16:46:52 +0000 2014,https://abs.twimg.com/sticky/default_profile_images/default_profile_5_normal.png,63.0,157.0
227307359,connnutmeg,Thu Dec 16 13:56:18 +0000 2010,https://pbs.twimg.com/profile_images/784517033656479746/qhlmjlI7_normal.jpg,2270.0,2388.0
2278197342,boaomega22,Sun Jan 05 22:58:39 +0000 2014,https://pbs.twimg.com/profile_images/772245564897439744/pJWpO5Vv_normal.jpg,1604.0,964.0
2279480828,flipwilson59,Mon Jan 06 19:10:07 +0000 2014,https://abs.twimg.com/sticky/default_profile_images/default_profile_2_normal.png,250.0,54.0
228015335,SpryGuy,Sat Dec 18 13:33:42 +0000 2010,https://pbs.twimg.com/profile_images/3358487599/b7e72aaa11db9b615a2017dc45c8ee13_normal.png,6557.0,3872.0
22808333,LudWitt,Wed Mar 04 18:03:51 +0000 2009,https://pbs.twimg.com/profile_images/619993980269424640/ru_ei0QB_normal.jpg,429.0,539.0
2280896059,Bill55P,Tue Jan 07 16:59:36 +0000 2014,https://pbs.twimg.com/profile_images/753598004456751104/-_-hLHQg_normal.jpg,151.0,75.0
22822556,dihoppy,Wed Mar 04 19:44:33 +0000 2009,https://pbs.twimg.com/profile_images/783590466134478848/Ss1AHcl1_normal.jpg,2769.0,1813.0
2282901638,katlute,Thu Jan 09 02:14:44 +0000 2014,https://pbs.twimg.com/profile_images/497104190284390400/G2cad2l4_normal.jpeg,323.0,214.0
2284573357,joatchley52,Fri Jan 10 05:09:08 +0000 2014,https://pbs.twimg.com/profile_images/715961071073267712/Fh6wMt4s_normal.jpg,41.0,31.0
22856092,531_jeanne,Thu Mar 05 00:53:15 +0000 2009,https://pbs.twimg.com/profile_images/543798440887857153/tWj4lTSF_normal.jpeg,216.0,241.0
228791219,chezamission,Mon Dec 20 17:52:52 +0000 2010,https://pbs.twimg.com/profile_images/794690800030400516/jBECA2zk_normal.jpg,3921.0,3850.0
2288462990,Ricky_Vaughn99,Sun Jan 12 17:38:30 +0000 2014,https://pbs.twimg.com/profile_images/726965893742354436/vasiLyAN_normal.jpg,61098.0,2074.0
2292743989,HiQTPiii,Wed Jan 15 13:53:16 +0000 2014,https://pbs.twimg.com/profile_images/423455988205629440/JhPqjihH_normal.jpeg,27988.0,25577.0
2294762225,PR_Evans_351,Tue Jan 21 04:12:52 +0000 2014,https://pbs.twimg.com/profile_images/787662160772030464/LsQDVcv7_normal.jpg,3793.0,3949.0
229491643,Andwar3,Wed Dec 22 14:56:55 +0000 2010,https://pbs.twimg.com/profile_images/640743237192253446/gxBqZvVR_normal.jpg,211.0,812.0
229670513,North_Socialist,Thu Dec 23 01:06:02 +0000 2010,https://pbs.twimg.com/profile_images/790056667090128896/t4zPXRvT_normal.jpg,10125.0,11092.0
2296807926,DarDjc,Fri Jan 17 21:37:40 +0000 2014,https://pbs.twimg.com/profile_images/656614952095059969/vJc5vr4G_normal.jpg,186.0,154.0
2297125818,dwulke,Sat Jan 18 02:45:58 +0000 2014,https://pbs.twimg.com/profile_images/437304329926492160/xIPqZJa9_normal.jpeg,871.0,88.0
2302413002,vikkezart,Tue Jan 21 03:23:01 +0000 2014,https://pbs.twimg.com/profile_images/762051451581440001/bhMeH0zH_normal.jpg,1427.0,2763.0
2304347564,GravitasScipio,Wed Jan 22 06:39:32 +0000 2014,https://pbs.twimg.com/profile_images/767572696569819136/GbrP4mHy_normal.jpg,800.0,989.0
2305879171,satirist_indian,Thu Jan 23 03:26:28 +0000 2014,https://pbs.twimg.com/profile_images/477350611772383232/sh8VXKY0_normal.jpeg,1649.0,2710.0
2307464682,mccraw_birkie5,Fri Jan 24 00:42:13 +0000 2014,https://pbs.twimg.com/profile_images/790267353468547073/i-8wxd5V_normal.jpg,1345.0,601.0
2308404913,dfw518,Fri Jan 24 13:54:06 +0000 2014,https://pbs.twimg.com/profile_images/576408588307988480/srxruIss_normal.jpeg,118.0,93.0
2312197316,kayla_gabrielle,Sun Jan 26 17:32:53 +0000 2014,https://pbs.twimg.com/profile_images/792044132197814272/V75-v8Ob_normal.jpg,1018.0,497.0
2312902755,DanOHerrin,Wed Jan 29 22:50:41 +0000 2014,https://pbs.twimg.com/profile_images/725317765809197056/CyAndrgR_normal.jpg,2263.0,2332.0
2315451122,retiredladycop,Tue Jan 28 12:49:19 +0000 2014,https://pbs.twimg.com/profile_images/708736584607277056/tEw0ILsa_normal.jpg,432.0,67.0
2315583427,EntheosShines,Tue Jan 28 14:23:22 +0000 2014,https://pbs.twimg.com/profile_images/775833023929614336/CYTZyFKp_normal.jpg,26505.0,25689.0
2316751902,lawriter33,Wed Jan 29 08:20:20 +0000 2014,https://pbs.twimg.com/profile_images/430044606659448833/lPYguE3f_normal.jpeg,2442.0,2589.0
2319887304,AWeibs25,Thu Jan 30 23:38:51 +0000 2014,https://pbs.twimg.com/profile_images/745749252433838081/sKYU5lTM_normal.jpg,1029.0,545.0
2320715947,Andyrguapo,Fri Jan 31 12:19:25 +0000 2014,https://pbs.twimg.com/profile_images/728063363335393280/tEpflmgM_normal.jpg,870.0,674.0
232266535,Jasperge107,Thu Dec 30 17:48:28 +0000 2010,https://pbs.twimg.com/profile_images/770921588619354113/9NebKOBe_normal.jpg,1578.0,164.0
23240495,ramrace,Sat Mar 07 22:04:20 +0000 2009,https://pbs.twimg.com/profile_images/764880007210512386/1APzsT08_normal.jpg,76.0,108.0
2324939314,sundervine,Wed Feb 05 00:06:31 +0000 2014,https://pbs.twimg.com/profile_images/752646988286525440/9yTKyr_F_normal.jpg,27.0,107.0
23250565,fdilasci,Sat Mar 07 23:55:01 +0000 2009,https://pbs.twimg.com/profile_images/2708576128/d359a4caccc3fbb6c912891df20911fe_normal.jpeg,97.0,72.0
2325879996,grasvo,Mon Feb 03 18:36:36 +0000 2014,https://pbs.twimg.com/profile_images/594698015748837376/m-ILq35C_normal.jpg,49.0,80.0
2326231555,5UFYAN,Tue Feb 04 00:22:33 +0000 2014,https://pbs.twimg.com/profile_images/732978648244948993/zQhKvBB1_normal.jpg,7.0,2.0
2326394664,smurrf777,Tue Feb 04 03:09:00 +0000 2014,https://pbs.twimg.com/profile_images/776996248125530112/6F66mIYh_normal.jpg,97.0,80.0
232691447,DELited70,Fri Dec 31 23:49:04 +0000 2010,https://pbs.twimg.com/profile_images/793579251119169536/U-eQ9TJH_normal.jpg,285.0,673.0
2329210838,ASatyanarayanan,Wed Feb 05 18:53:06 +0000 2014,https://pbs.twimg.com/profile_images/704465986930536448/rkqAQuYh_normal.jpg,5607.0,3718.0
2329435819,Tarkan291,Wed Feb 05 22:19:40 +0000 2014,https://pbs.twimg.com/profile_images/431199013941964800/i07GGuCt_normal.jpeg,1970.0,3952.0
2329567400,Jamiesanssuchan,Thu Feb 06 00:38:10 +0000 2014,https://pbs.twimg.com/profile_images/527765520771063809/dfjCLDXh_normal.jpeg,1767.0,4997.0
2330478312,akhaf822,Thu Feb 06 15:45:51 +0000 2014,https://pbs.twimg.com/profile_images/434355628232810496/2pua7eRW_normal.jpeg,272.0,222.0
2330531478,StanfordUSA,Thu Feb 06 16:27:12 +0000 2014,https://pbs.twimg.com/profile_images/431464943729127424/n_NAQb-C_normal.jpeg,92.0,322.0
2332573171,mormoncuck,Fri Feb 07 23:52:42 +0000 2014,https://pbs.twimg.com/profile_images/784957601708507136/lvY_ar2s_normal.jpg,356.0,86.0
233371379,TheBoobla,Mon Jan 03 02:06:03 +0000 2011,https://pbs.twimg.com/profile_images/728081883825770497/vtU3D5I5_normal.jpg,426.0,298.0
233621615,armcmb,Mon Jan 03 18:19:02 +0000 2011,https://pbs.twimg.com/profile_images/3677979105/7ce260c08d0cd0b762722fb46f939930_normal.jpeg,637.0,378.0
23373309,SouthernGemGal,Sun Mar 08 23:52:34 +0000 2009,https://pbs.twimg.com/profile_images/590443134582063104/GNQdoWK-_normal.jpg,2344.0,1763.0
23393316,JoniChild,Mon Mar 09 02:56:51 +0000 2009,https://pbs.twimg.com/profile_images/109325975/171_normal.JPG,282.0,219.0
2340988752,Elisaabby1,Wed Feb 12 22:03:54 +0000 2014,https://pbs.twimg.com/profile_images/529684696775405568/am8Mw87X_normal.jpeg,353.0,463.0
2341977604,MyPlace4U,Thu Feb 13 20:25:48 +0000 2014,https://pbs.twimg.com/profile_images/438940265198661632/XvHpMJEi_normal.jpeg,4520.0,5003.0
234466998,jimboazil,Wed Jan 05 18:45:51 +0000 2011,https://pbs.twimg.com/profile_images/705015019604480000/yFGawiZA_normal.jpg,1480.0,649.0
2347719997,Pyrokitteh,Mon Feb 17 01:38:01 +0000 2014,https://pbs.twimg.com/profile_images/759665338766221312/4zjGOiAg_normal.jpg,7145.0,6074.0
23479954,Danielle_Parker,Mon Mar 09 18:52:47 +0000 2009,https://pbs.twimg.com/profile_images/742106176498737152/VkJs88df_normal.jpg,2629.0,494.0
2354351132,idie0842,Fri Feb 21 06:30:15 +0000 2014,https://pbs.twimg.com/profile_images/666743703403278336/AsXYAkMj_normal.jpg,1795.0,2378.0
2356944679,Bobbyflash727,Sat Feb 22 21:11:15 +0000 2014,https://pbs.twimg.com/profile_images/772114570651598848/bPiv2ETQ_normal.jpg,509.0,1048.0
235698522,Barb138,Sat Jan 08 21:45:51 +0000 2011,https://pbs.twimg.com/profile_images/1225080251/1295927565783_normal.jpg,430.0,180.0
2357377808,knownhaha_,Sun Feb 23 03:47:30 +0000 2014,https://pbs.twimg.com/profile_images/767434489379164160/x5utbtEn_normal.jpg,980.0,989.0
2359692109,snowfaked,Mon Feb 24 15:44:10 +0000 2014,https://pbs.twimg.com/profile_images/465589447468126209/B09NUnJU_normal.jpeg,1568.0,173.0
2361304821,mstuart104,Sun Feb 23 18:11:43 +0000 2014,https://pbs.twimg.com/profile_images/776208884054822912/q4PK-e0C_normal.jpg,786.0,615.0
2361859956,realJamesD1,Wed Feb 26 00:36:55 +0000 2014,https://abs.twimg.com/sticky/default_profile_images/default_profile_1_normal.png,988.0,2992.0
2363620862,VivaPrekariata,Thu Feb 27 04:28:48 +0000 2014,https://pbs.twimg.com/profile_images/485574398959570944/FiUbNiuA_normal.jpeg,448.0,1421.0
236681060,flugennock,Tue Jan 11 03:58:28 +0000 2011,https://pbs.twimg.com/profile_images/453897874690953217/ij65aoR2_normal.jpeg,1391.0,231.0
2367863310,LovelyLowEnd,Sun Mar 02 00:32:58 +0000 2014,https://pbs.twimg.com/profile_images/793334860630921216/30TWaoPy_normal.jpg,1888.0,2082.0
2369216078,MichelinaTvDin,Sun Mar 02 18:10:47 +0000 2014,https://pbs.twimg.com/profile_images/755247974800699392/a4KFGNn7_normal.jpg,499.0,374.0
2369688244,bassomar_omy,Thu Feb 27 20:14:36 +0000 2014,https://pbs.twimg.com/profile_images/725467725888262146/nLM5y9FW_normal.jpg,2973.0,1850.0
237140311,vpenley,Wed Jan 12 04:50:24 +0000 2011,https://pbs.twimg.com/profile_images/779018596412379136/1FcOa8fb_normal.jpg,2833.0,3926.0
2374048657,asperry3,Wed Mar 05 16:43:46 +0000 2014,https://pbs.twimg.com/profile_images/784591223931764736/_jBbk6D1_normal.jpg,776.0,816.0
2374237604,ArtistdeeDd,Wed Mar 05 19:22:43 +0000 2014,https://pbs.twimg.com/profile_images/774735601274724352/BnAgmLGw_normal.jpg,4149.0,4096.0
2374710294,AndrewMungia,Thu Mar 06 03:05:36 +0000 2014,https://pbs.twimg.com/profile_images/773386375060226048/ZSNmTq8X_normal.jpg,439.0,442.0
2376137988,nani_booboo,Fri Mar 07 00:17:31 +0000 2014,https://pbs.twimg.com/profile_images/758102710574915584/f_WjGutQ_normal.jpg,2368.0,2916.0
2381241810,qubrat1s,Mon Mar 10 00:33:31 +0000 2014,https://pbs.twimg.com/profile_images/754751629337825280/7f2Qu-KP_normal.jpg,1473.0,133.0
2382696936,DDlschnidt,Mon Mar 10 21:24:16 +0000 2014,https://pbs.twimg.com/profile_images/726983298937819136/irtK3xSB_normal.jpg,1642.0,1200.0
23840242,ync1994,Wed Mar 11 22:07:17 +0000 2009,https://pbs.twimg.com/profile_images/688394928485875714/mPTAMPBx_normal.png,2408.0,2367.0
2384029214,kycatfan62,Tue Mar 11 17:38:43 +0000 2014,https://pbs.twimg.com/profile_images/771062947238014976/HuplPi1x_normal.jpg,779.0,703.0
239098890,Walkmaster1,Sun Jan 16 20:25:54 +0000 2011,https://pbs.twimg.com/profile_images/687740694077784064/OB1EW4pD_normal.jpg,369.0,8.0
2391736411,paynej247,Sat Mar 15 22:57:30 +0000 2014,https://pbs.twimg.com/profile_images/519368149636898816/KBTI32XG_normal.jpeg,3310.0,1231.0
2391853732,jedimtjc1980,Fri Mar 07 19:51:17 +0000 2014,https://pbs.twimg.com/profile_images/774642733847904257/IKuNQQTp_normal.jpg,278.0,656.0
2394771566,luckydbldd,Mon Mar 17 17:05:45 +0000 2014,https://abs.twimg.com/sticky/default_profile_images/default_profile_5_normal.png,623.0,634.0
239760871,drewwyatt,Tue Jan 18 11:01:41 +0000 2011,https://pbs.twimg.com/profile_images/751524389120667649/uQAZMM8T_normal.jpg,21391.0,15943.0
2398300866,Rocky4959,Wed Mar 19 18:48:42 +0000 2014,https://pbs.twimg.com/profile_images/777180269598040064/bcHpsAMI_normal.jpg,1772.0,2429.0
23994631,Jerry3741,Thu Mar 12 18:05:31 +0000 2009,https://pbs.twimg.com/profile_images/600453521293586432/IKGYmDtF_normal.jpg,1936.0,2099.0
240038070,stldesktop,Wed Jan 19 01:03:53 +0000 2011,https://pbs.twimg.com/profile_images/481564669513969664/HRy7FILB_normal.jpeg,667.0,309.0
2401319821,allboutendz,Fri Mar 21 09:57:37 +0000 2014,https://pbs.twimg.com/profile_images/464647920843620352/nTXTmwfU_normal.jpeg,217.0,100.0
2402871253,Marnssj,Sat Mar 22 07:30:21 +0000 2014,https://pbs.twimg.com/profile_images/447297113492168704/igeE4mXK_normal.jpeg,245.0,30.0
240658286,Nntt26,Thu Jan 20 12:46:08 +0000 2011,https://pbs.twimg.com/profile_images/782000487562289153/raUD0kqw_normal.jpg,1070.0,608.0
2409490969,CampbellsSoup7,Mon Mar 24 19:57:05 +0000 2014,https://pbs.twimg.com/profile_images/458769684918050817/3BllHPKe_normal.jpeg,1943.0,5001.0
241173956,obviousreally,Fri Jan 21 16:52:45 +0000 2011,https://pbs.twimg.com/profile_images/745123339593625602/vEt3sjVZ_normal.jpg,6829.0,7495.0
2412231368,Jilly_Strachan,Wed Mar 26 07:39:26 +0000 2014,https://pbs.twimg.com/profile_images/789341923840405504/zn6KgvuN_normal.jpg,588.0,983.0
241263190,FTD_Guido24,Fri Jan 21 21:10:50 +0000 2011,https://pbs.twimg.com/profile_images/795744012011323392/dl_5iC1u_normal.jpg,560.0,883.0
2417813899,AMTrautt,Sat Mar 29 18:20:13 +0000 2014,https://pbs.twimg.com/profile_images/742215055911976961/3wlWCDjV_normal.jpg,385.0,117.0
241803028,melgrissom,Sun Jan 23 05:10:46 +0000 2011,https://pbs.twimg.com/profile_images/793892842297065472/0juYOrtL_normal.jpg,746.0,913.0
24226326,Cryogenik28,Fri Mar 13 18:49:58 +0000 2009,https://pbs.twimg.com/profile_images/616454944892149760/iyqLARvw_normal.png,4470.0,4976.0
2425776899,YHahami,Thu Mar 20 23:54:39 +0000 2014,https://pbs.twimg.com/profile_images/697469746455912448/s1Qmz-km_normal.jpg,3710.0,3950.0
2426437332,rlr46350,Fri Apr 04 01:23:58 +0000 2014,https://pbs.twimg.com/profile_images/543901733022625792/fNNNfmTK_normal.jpeg,233.0,577.0
24309304,AquinasJohnPaul,Sat Mar 14 02:17:19 +0000 2009,https://pbs.twimg.com/profile_images/791377385245466624/DDPj4hOI_normal.jpg,1414.0,1424.0
243338872,treindeer,Wed Jan 26 20:51:40 +0000 2011,https://pbs.twimg.com/profile_images/3448952563/7d79e3444534b7566735518a4092f57b_normal.jpeg,542.0,2654.0
2434108123,David_Wolfman44,Tue Apr 08 19:19:47 +0000 2014,https://pbs.twimg.com/profile_images/785138542401826817/B8AS8WSm_normal.jpg,1312.0,4653.0
2436723198,elaine56402682,Thu Apr 10 08:41:55 +0000 2014,https://pbs.twimg.com/profile_images/752613903880691713/At24-Gw7_normal.jpg,1730.0,4371.0
2438889943,smoore_security,Fri Apr 11 18:09:44 +0000 2014,https://pbs.twimg.com/profile_images/463415070878220288/PNc_6njb_normal.jpeg,8054.0,8200.0
2438996330,zozopotamus,Fri Apr 11 19:23:48 +0000 2014,https://pbs.twimg.com/profile_images/747511394644328452/L9w-7xnC_normal.jpg,4626.0,5095.0
2443151240,dalles1961,Mon Apr 14 02:29:24 +0000 2014,https://pbs.twimg.com/profile_images/699057156033675267/pKxCNdy6_normal.jpg,318.0,232.0
2443710643,PatentPosts,Mon Apr 14 10:45:56 +0000 2014,https://pbs.twimg.com/profile_images/461450929246445569/V4965FR8_normal.png,169.0,309.0
244605913,automobilelens,Sat Jan 29 18:07:16 +0000 2011,https://pbs.twimg.com/profile_images/462265979318190080/xx1sb1cv_normal.jpeg,442.0,1170.0
2446331126,HunterStull1,Wed Apr 16 01:24:12 +0000 2014,https://pbs.twimg.com/profile_images/609103591144472576/Gjs3w920_normal.jpg,163.0,157.0
2447070738,rambans1,Wed Apr 16 11:53:43 +0000 2014,https://pbs.twimg.com/profile_images/770932327564341248/KYkohH_W_normal.jpg,191.0,634.0
2447290136,roxyloveslucy,Wed Apr 16 14:01:49 +0000 2014,https://pbs.twimg.com/profile_images/702228221182357506/ubWONwpq_normal.png,5670.0,5776.0
2449860300,tonyponysanmore,Thu Apr 17 14:39:13 +0000 2014,https://pbs.twimg.com/profile_images/785480223357804549/l3Cs55lO_normal.jpg,818.0,197.0
245207295,terry7531,Mon Jan 31 04:00:48 +0000 2011,https://pbs.twimg.com/profile_images/758023838886010881/45XfDAnZ_normal.jpg,148.0,183.0
245242961,CynicalParadox,Mon Jan 31 06:32:00 +0000 2011,https://pbs.twimg.com/profile_images/691668575162073088/jDUoM3Ig_normal.jpg,216.0,91.0
2452579349,Mozi000,Tue Apr 01 14:51:49 +0000 2014,https://pbs.twimg.com/profile_images/589683712402579456/1HkRzxwY_normal.jpg,27.0,82.0
2455824056,RZimms,Mon Apr 21 02:11:17 +0000 2014,https://pbs.twimg.com/profile_images/758093199923556353/GYxI8jNj_normal.jpg,3042.0,3028.0
2458410882,MsContrarianSci,Tue Apr 22 16:51:09 +0000 2014,https://pbs.twimg.com/profile_images/720290772512145408/lsC8MwYe_normal.jpg,5095.0,5571.0
2458476536,pepperlesszzz,Tue Apr 22 17:58:13 +0000 2014,https://abs.twimg.com/sticky/default_profile_images/default_profile_5_normal.png,1011.0,339.0
245885182,KnucklDraginSam,Tue Feb 01 17:38:32 +0000 2011,https://pbs.twimg.com/profile_images/1231884642/Me_Compressed_normal.jpg,4604.0,3826.0
2461452080,_HankRearden,Thu Apr 24 13:09:22 +0000 2014,https://pbs.twimg.com/profile_images/762853621922865152/Kq1QWTnu_normal.jpg,32457.0,21700.0
246179810,Barbara531,Wed Feb 02 09:09:21 +0000 2011,https://pbs.twimg.com/profile_images/788199137640607744/OE93IVxv_normal.jpg,5275.0,5100.0
2461907034,Tradingedge7,Thu Apr 24 16:40:08 +0000 2014,https://pbs.twimg.com/profile_images/739070480867594240/V73LjYHB_normal.jpg,50362.0,5134.0
2462287662,madasynwillie,Thu Apr 24 22:14:00 +0000 2014,https://pbs.twimg.com/profile_images/776900947167543296/T2lz8Ix4_normal.jpg,283.0,259.0
24626122,bigbill_ontw,Mon Mar 16 01:33:22 +0000 2009,https://pbs.twimg.com/profile_images/97335462/Bill_and_Louisa_at_Army_Ball_2006Capture_normal.JPG,493.0,504.0
2465958361,eshaLegal,Sun Apr 27 10:46:35 +0000 2014,https://pbs.twimg.com/profile_images/779159636666617856/pSouhGzT_normal.jpg,2246.0,871.0
2468835126,sobicarbonate,Tue Apr 29 06:21:38 +0000 2014,https://pbs.twimg.com/profile_images/795685105276780549/9hoxX1G7_normal.jpg,246.0,175.0
2469807936,sgtkvt,Tue Apr 29 20:18:51 +0000 2014,https://pbs.twimg.com/profile_images/542183699161571328/qPOVDekb_normal.jpeg,289.0,78.0
2471150767,60Sparkle,Wed Apr 30 15:21:20 +0000 2014,https://pbs.twimg.com/profile_images/615640477052698624/HDNzILug_normal.png,1301.0,539.0
2471698340,lockjoshua,Thu May 01 00:39:04 +0000 2014,https://pbs.twimg.com/profile_images/461674185157115904/xZOQ0_kn_normal.jpeg,181.0,81.0
2472706965,poppazeee,Wed Apr 09 23:13:02 +0000 2014,https://pbs.twimg.com/profile_images/743900035449036800/WzpY1c9o_normal.jpg,187.0,110.0
2473048608,DiSwanson77,Thu May 01 21:29:18 +0000 2014,https://pbs.twimg.com/profile_images/760071858599305216/na2C8His_normal.jpg,221.0,330.0
2473143948,idawhannadoyou,Thu May 01 23:16:28 +0000 2014,https://pbs.twimg.com/profile_images/759038785958969351/tDxccwIL_normal.jpg,5492.0,5876.0
247319675,Sophiaishoping,Fri Feb 04 15:14:17 +0000 2011,https://pbs.twimg.com/profile_images/777955422904913920/RE-WRoPj_normal.jpg,55.0,30.0
2473250695,LoxLB,Fri May 02 00:59:47 +0000 2014,https://pbs.twimg.com/profile_images/754449817993109504/-8lMr3yN_normal.jpg,426.0,612.0
247558666,Trump_pc_madnes,Sat Feb 05 01:58:27 +0000 2011,https://pbs.twimg.com/profile_images/1235120421/63474_173691765985046_100000326728355_464470_1641679_n_normal.jpg,3475.0,4998.0
2476178880,GodlessNZ,Sun May 04 00:59:28 +0000 2014,https://pbs.twimg.com/profile_images/779479242933276672/tfPjFB3Z_normal.jpg,5900.0,5684.0
247650839,GothamKenny,Sat Feb 05 07:46:22 +0000 2011,https://pbs.twimg.com/profile_images/795375716552638464/9yhRjO75_normal.jpg,1209.0,152.0
